Attack ID;Source 1;Report number;Source 2;Type of attack;Category;Hospital name;Governorate;Date;Month-year;Year-month;Month;Year; Killed staff FU ; Killed staff II ; Killed patients FU ; Killed patients II ; Killed individuals FU ; Killed individuals II ; Detained staff FU ; Detained staff II ; Detained patients FU ; Detained patients II ; Detained individuals FU ; Detained individuals II ; Injured staff FU ; Injured staff II ; Injured patients FU ; Injured patients II ; Injured individuals FU ; Injured individuals II ;Closure;Reopening;Comments
496;Flash Update;229;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;14-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ;4;4; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;40;40;;;
497;Flash Update;231;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;18-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
498;Flash Update;231;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;18-10-2024;oct-24;2024-10;10;2024; -   ; -   ;2; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;23-10-2024;29-10-2024;
499;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Indonesian Hospital;Gaza North;19-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
500;Insecurity Insight;NA;No;Siege;Siege, occupation of the facility or use as a military base;Indonesian Hospital;Gaza North;19-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ;2; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
501;Flash Update;231;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;19-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ;2; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
502;Insecurity Insight;NA;No;Siege;Siege, occupation of the facility or use as a military base;Al Yamas As Saeed Hospital;Gaza North;19-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
503;Insecurity Insight;NA;No;Bomb;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;19-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
504;Flash Update;231;Insecurity Insight;Denial of delivery;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;20-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
505;Insecurity Insight;NA;No;Siege;Siege, occupation of the facility or use as a military base;Al Awda Hospital-North;Gaza North;21-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
506;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;21-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;number of patients died because of lack of food and lack of medicine
507;Insecurity Insight;NA;No;Bomb;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;22-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6;;;
508;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;22-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;unspecified number of people were killed
509;Insecurity Insight;NA;No;Order of evacuation;Evacuation order;Kamal Adwan Hospital;Gaza North;22-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;22-10-2024;23-10-2024;
510;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;22-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
511;Flash Update;233;Insecurity Insight;Inaccessible due to insecurity;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;22-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
512;Insecurity Insight;NA;No;Denial of access to care;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;23-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;Ambulances (and so new patients) are prevented from entering the hospital.
513;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;23-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
514;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;24-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;25-10-2024;27-10-2024;unspecified number of medical staff were injured
515;Insecurity Insight;NA;No;Bomb;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ;2; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
516;Insecurity Insight;NA;No;Arrestation;Violence against individuals;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ;44; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
517;Insecurity Insight;NA;No;Firearm;Violence against individuals;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;4; -   ; -   ; -   ; -   ;;;
518;Flash Update;233;Insecurity Insight;Siege;Siege, occupation of the facility or use as a military base;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
519;Insecurity Insight;NA;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
520;Insecurity Insight;NA;No;Denial of delivery;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
521;Flash Update;233;Insecurity Insight;Raid;Violence against individuals;Kamal Adwan Hospital;Gaza North;25-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;One missing surgeon. One orthopedic surgeon + several other medical staff are detained as reported by Iinsecurity Insight on october 31st.
522;Insecurity Insight;NA;No;Physical abuse;Violence against individuals;Kamal Adwan Hospital;Gaza North;26-10-2024;oct-24;2024-10;10;2024; -   ;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
523;Flash Update;233;Insecurity Insight;Not specified;Not specified;Indonesian Hospital;Gaza North;26-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
524;Flash Update;233;Insecurity Insight;Lack of fuel/medical supply;Obstruction to healthcare delivery;Indonesian Hospital;Gaza North;26-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ;4; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;These 4 patients died between october 20th and 26th.
525;Insecurity Insight;NA;No;Strike;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;31-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
526;Flash Update;235;Insecurity Insight;Bomb;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;31-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;4;4; -   ; -   ; -   ; -   ;;;
527;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;31-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
528;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;31-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
529;Insecurity Insight;NA;No;Not specified;Not specified;Al Awda Hospital-North;Gaza North;31-10-2024;oct-24;2024-10;10;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
530;Insecurity Insight;NA;No;Siege;Siege, occupation of the facility or use as a military base;Not specified;Gaza North;02-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
531;Flash Update;235;Insecurity Insight;Artillery;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;03-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6;6;;;
532;Flash Update;235;Insecurity Insight;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;03-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ;;;
533;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;05-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6;;;
534;Insecurity Insight;NA;No;Denial of delivery;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;05-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
535;Insecurity Insight;NA;No;Military base;Siege, occupation of the facility or use as a military base;Not specified;Rafah;09-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;According to II, it is the under-construction Qatari-funded Hamad Bin Jasem Hospital that was taken as a military base. Did not find any correspondance in the list of hospitals.
536;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;10-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;lack of supply cause daily life loss including children from malnutrition
537;Insecurity Insight;NA;No;Firearm;Violence against individuals;Al Awda Hospital-Nuseirat;Deir al Balah;11-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1;;;
538;Insecurity Insight;NA;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;12-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
539;Insecurity Insight;NA;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;12-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
540;Insecurity Insight;NA;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Indonesian Hospital;Gaza North;12-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
541;Flash Update;239;Insecurity Insight;Hit;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;13-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
542;Flash Update;239;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Nasser Hospital;Khan Younis;14-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
543;Insecurity Insight;NA;No;Denial of access to care;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;15-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
544;Insecurity Insight;NA;No;Denial of access to care;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;15-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
545;Insecurity Insight;NA;No;Denial of delivery;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;17-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
546;Flash Update;239;Insecurity Insight;Strike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;18-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
547;Flash Update;239;Insecurity Insight;Denial of delivery;Obstruction to healthcare delivery;Al Awda Hospital-Nuseirat;Gaza North;19-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
548;Insecurity Insight;NA;No;Hit;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;19-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
549;Insecurity Insight;NA;No;Physical abuse;Violence against individuals;Kamal Adwan Hospital;Gaza North;19-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
550;Insecurity Insight;NA;No;Hit;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;19-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
551;Flash Update;241;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;21-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;4;4;2;2; -   ; -   ;;;
552;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;22-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;Injuring an unspecified number of healthworkers
553;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;22-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;5; -   ; -   ; -   ;7;;;
554;Insecurity Insight;NA;No;Not specified;Violence against individuals;Kamal Adwan Hospital;Gaza North;23-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ;;;
555;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;23-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ;;;
556;Flash Update;241;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;23-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ; -   ;;;
557;Flash Update;243;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-Nuseirat;Deir al Balah;28-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;2;2; -   ; -   ;2;2;;;
558;Flash Update;243;Insecurity Insight;Bomb;Violence against individuals;Al Awda Hospital-North;Gaza North;28-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;2;2; -   ; -   ;2;2;;;
559;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Nasser Hospital;Khan Younis;29-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
560;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Field Hospital;Gaza North;29-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
561;Flash Update;243;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;29-11-2024;nov-24;2024-11;11;2024;1;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
562;Flash Update;243;No;Shelling;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;30-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ; -   ;;;
563;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Ahli Arab Hospital;Gaza City;30-11-2024;nov-24;2024-11;11;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
564;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;03-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;3; -   ; -   ; -   ; -   ;;;
565;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;03-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
566;Flash Update;245;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;03-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
567;Flash Update;245;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;05-12-2024;dic-24;2024-12;12;2024; -   ; -   ;1;1;7; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;6; -   ;6; -   ; -   ;;;
568;Flash Update;245;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;05-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
569;Flash Update;245;Insecurity Insight;Order of evacuation;Evacuation order;Kamal Adwan Hospital;Gaza North;06-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
570;Flash Update;245;Insecurity Insight;Raid;Siege, occupation of the facility or use as a military base;Kamal Adwan Hospital;Gaza North;06-12-2024;dic-24;2024-12;12;2024;4;4; -   ; -   ;3;29; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
571;Flash Update;245;Insecurity Insight;Firearm;Violence against individuals;Indonesian Hospital;Gaza North;06-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;3;3; -   ; -   ; -   ; -   ;;;
572;Flash Update;245;Insecurity Insight;Shelling;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;07-12-2024;dic-24;2024-12;12;2024;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
573;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Kamal Adwan Hospital;Gaza North;07-12-2024;dic-24;2024-12;12;2024; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;4; -   ; -   ; -   ; -   ;;;
